Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Home IQ Technology And Trading Company Limited,https://www.crunchbase.com/organization/home-iq-technology-and-trading-company-limited,"Information Technology, Internet, Software","Ho Chi Minh City, NA - Vietnam, Vietnam","Researched and developed IoT products, introduced solutions to connect everything via the Internet.","2,804,122",Active,2016-10-01,month,,,,,For Profit,https://hiq.ai/,"HiQ is a company specializing in researching and developing IoT products. With more than 3 years of experience in this field, #HomeIQ’s products have successfully reached customers from over 30 countries worldwide. Besides, we are also a technology partner with well-known newspapers in Japan, USA, Germany, Korea. Thanks to such outstanding growth, HiQ has branches in Viet Nam, Australia and HongKong. With a high-spirit and experienced staff, we are always at the forefront of capturing trends, understanding user tastes and producing products that suit their needs. Please contact  #homeiq for more information.",,,,
Tay Ninh Foods,https://www.crunchbase.com/organization/tay-ninh-foods,"Agriculture, Food and Beverage, Manufacturing","Thanh Hóa, NA - Vietnam, Vietnam",Tay Ninh Food (TNF) is the original Tay Ninh Specialty brand that supplies the original 100% Exclusive rice paper of Tay Ninh.,"2,811,608",Active,2015-01-01,year,,,,,For Profit,http://tayninhfood.com/,Tay Ninh Food (TNF) is the original Tay Ninh Specialty brand that supplies the original 100% Exclusive rice paper of Tay Ninh.  Raw materials are carefully selected before packaging,,,,
Phụ Tùng Bảo Ngọc,https://www.crunchbase.com/organization/phụ-tùng-bảo-ngọc,,"Hanoi, NA - Vietnam, Vietnam","Phụ Tùng Bảo Ngọc (phutungbaongoc.com) chuyên cung cấp các sản phẩm phụ tùng xe tải chính hãng, giá rẻ nhất thị trường.","2,816,558",Active,2016-05-18,day,,,,,For Profit,https://phutungbaongoc.com/,"Thương hiệu Phụ Tùng Bảo Ngọc - CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI VÀ XNK Ô TÔ BẢO NGỌC được thành lập ngày 18/05/2016 bởi những sáng lập viên năng động và nhiệt huyết. Trải qua hơn 3 năm hoạt động với sự nỗ lực không ngừng của các thành viên, công ty TNHH đầu tư thương mại và XNK ô tô Bảo Ngọc đã tạo được thương hiệu và vị thế vững chắc trong lĩnh vực cung cấp linh kiện, phụ tùng xe tải tại thị trường Việt Nam. Hoạt động dựa trên phương châm “Hợp tác bền vững cùng phát triển"" chúng tôi đứng về phía khách hàng để tư vấn hiệu quả và mang lại các sản phẩm chất lượng tốt nhất cho khách hàng, lấy uy tín dựng xây thương hiệu. Phụ Tùng Bảo Ngọc đang ngày càng sát cánh với sự thành công của đối tác và khách hàng. Với tiềm lực tài chính dồi dào, đội ngũ nhân viên tận tâm nhiều năm kinh nghiệm trong ngành. Hiện tại, Phụ Tùng Bảo Ngọc đang là một trong những đơn vị hàng đầu chuyên về nhập khẩu và phân phối các sản phẩm linh kiện, phụ tùng xe tải các hãng (Howo - Sinotruk, Dongfeng, Shacman, JAC, FAW, Chenglong, Hyundai, Hino, Isuzu, Thaco, Ollin, Auman, KIA …), sản phẩm được nhập khẩu và phân phối trực tiếp với mức giá cực tốt. Tầm nhìn Bằng kinh nghiệm, đam mê cũng như đội ngũ kỹ thuật có hiểu biết về sản phẩm, Phụ Tùng Bảo Ngọc trong tương lai chúng tôi sẽ làm việc với nhiều nhà cung cấp lớn khác để giới thiệu đến các quý khách những sản phẩm tốt, đáp ứng nhu cầu thay thế sửa chữa của quý khách. Sứ mệnh Đưa các sản phẩm linh kiện, phụ tùng xe tải đến với người sử dụng Việt Nam với chất lượng tốt nhất cùng một mức giá cạnh tranh nhất.",,,,
SiteMAGE,https://www.crunchbase.com/organization/sitemage,"Information Technology, Project Management, Software","Hanoi, NA - Vietnam, Vietnam",SiteMAGE is a multiplatform application for construction material management and project management.,"2,829,307",Active,2017-01-01,year,,,,,For Profit,https://sitemage.com/,,,,,
"Fastsell: List, Discover and Buy Items Nearby",https://www.crunchbase.com/organization/fastsell-sell-buy-with-your-neighbors,"Apps, E-Commerce, E-Commerce Platforms, Marketplace, Mobile Apps","Hanoi, NA - Vietnam, Vietnam","Fastsell: List, Discover and Buy Items Nearby","2,836,631",Closed,2015-08-06,day,,,,none,For Profit,https://www.fastsellapp.com,Fastsell - P2P mobile marketplace  official launched June 2016,,,,
Sens Asia Travel,https://www.crunchbase.com/organization/sens-asia-travel,"Tour Operator, Tourism, Travel, Travel Agency","Hanoi, NA - Vietnam, Vietnam",Sens Asia Travel is a tour operator company.,"2,839,023",Active,2016-01-01,year,,,,,For Profit,https://www.sensasia.com ,"Sens Asia Travel offers group tours and tailor-made holiday packages throughout 10 asian countries including thailand, vietnam, cambodia, myanmar, laos, indonesia, malaysia, india, china, and sri lanka.",,,,
STS Software Ltd.,https://www.crunchbase.com/organization/sts-software-ltd,"Information Technology, Robotics, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",Offshore Software Outsourcing Company ,"2,844,964",Active,2016-01-01,year,,,,,For Profit,https://stssoftware.com/,STS Software Ltd. offers software development and software outsourcing services by using fixed price and offshore dedicated team engagement models. ,,,,
Ebiv Joint Stock Company,https://www.crunchbase.com/organization/ebiv-joint-stock-company,Education,"Ho Chi Minh City, NA - Vietnam, Vietnam",EBIV.vn - Community assessment units leading education for young people.,"2,865,403",Active,2015-01-01,year,,,,,For Profit,http://ebiv.vn/,"EBIV.vn - Community assessment units leading education for young people. Where people share about the schools, language centers and quality reputation.",,,,
muabannhadatbds,https://www.crunchbase.com/organization/imuabanbds,"E-Commerce, Real Estate","Da Nang, NA - Vietnam, Vietnam",IMUABANBDS là kênh thông tin mua bán nhà đất hàng đầu toàn quốc.,"2,868,459",Active,2016-06-04,day,,,,,For Profit,https://imuabanbds.vn/rao-vat-mua-ban-nha-dat/,IMUABANBDS là kênh thông tin mua bán nhà đất hàng đầu toàn quốc. IMUABANBDS là nơi thuận tiện và hiệu quả nhất để tìm kiếm hoặc đăng tải thông tin mua bán bất động sản trên toàn quốc. Các thông tin bán nhà đất được nhiều người trên toàn quốc đăng tải với số lượng lớn sẽ giúp người có nhu cầu mua nhà đất có thể nhanh chóng tìm được nhà đất giá rẻ theo ý muốn. Bên cạnh đó người bán cũng có thể bán nhà đất của mình được nhanh hơn.,,,,
GrowSteak,https://www.crunchbase.com/organization/growsteak,"Information Technology, Marketing Automation, Software","Hanoi, NA - Vietnam, Vietnam","GrowSteak is an IT company that specializes in software, marketing automation, and HubSpot services.","2,871,545",Active,2017-01-01,year,,,,,For Profit,https://www.growsteak.com,,,,,
Naughty Vision,https://www.crunchbase.com/organization/naughty-vision,"Augmented Reality, UX Design, Virtual Reality","Ho Chi Minh City, NA - Vietnam, Vietnam",Naughty Vision is a UI/UX and graphic designing company.,"2,875,626",Active,2017-01-01,day,,,,,For Profit,https://naughtyvision.co/,,,,,
XBean Game,https://www.crunchbase.com/organization/xbean-game,Mobile Apps,"Da Nang, NA - Vietnam, Vietnam","XBean is a Mobile Game Studio. Our activities are designing, producing and publishing mobile games.","2,888,621",Active,2015-06-15,day,,,,,For Profit,http://xbeangame.com,,,,,
myphamso1,https://www.crunchbase.com/organization/myphamso1,Association,"Ho Chi Minh City, NA - Vietnam, Vietnam",Myphamso1- Nơi Bán my phẩm Cao Cấp Chính Hãng 100%. Đến Với myphamso1.net Quý Khách Hàng Hoàn Toàn Yên Tâm Khi mua hàng Ở Đây.,"2,892,227",Active,2016-12-31,day,,,,,For Profit,http://myphamso1.net/,"http://Myphamso1.net chuyên phân phối mỹ phẩm cao cấp chính hãng, ship hàng nhanh 48h tại TPHCM, freeship với đơn hàng trên 400k. Các sản phẩm:  Serum kiều: https://goo.gl/a1LWYy Bột kiều: https://goo.gl/4ip1pH Son mini garden roses: https://goo.gl/6rPs97",,,,
ATTP CAPITAL Ltd,https://www.crunchbase.com/organization/attp-capital-ltd,Consulting,"Ho Chi Minh City, NA - Vietnam, Vietnam","Business advisory services including strategy, M&A, due diligence, performance and profitability improvement","2,895,120",Closed,2015-07-08,day,,,,none,For Profit,http://www.attpcapital.com,,,,,
Lexcomm Vietnam,https://www.crunchbase.com/organization/lexcomm-vietnam,"Consulting, Law Enforcement, Legal","Hanoi, NA - Vietnam, Vietnam","Lexcomm Vietnam is a commercial law firm that provides legal services in the field of real estate, technology, and intellectual property.","2,911,335",Active,2016-01-01,year,,,,,For Profit,https://lexcommvn.com/,,,,,
ACTE Solutions,https://www.crunchbase.com/organization/acte-solutions,"Project Management, Web Design","Ho Chi Minh City, NA - Vietnam, Vietnam","ACTE Solutions offers website creation, e-mail, file storage, CRM, project management services.","2,923,673",Active,2016-01-01,day,,,,,For Profit,https://acte-solutions.com,,,,,
Xanh Marketing,https://www.crunchbase.com/organization/xanh-marketing,"Advertising, Brand Marketing, SEO, Social Media","Ho Chi Minh City, NA - Vietnam, Vietnam","Xanh Marketing is a boutique creative agency that offers digital brand guidelines, campaign management, OTT, and landing page services.","2,954,600",Active,2015-01-01,year,,,,,For Profit,https://xanh.marketing,"Xanh Marketing is a digital creative agency that offers brand guidelines, campaign management, OTT, and landing page services. In addition to services, the company focuses on viral content, social seeding, content framework, press pitching, PR planning, and production.",,,,
Gau Bong Dep,https://www.crunchbase.com/organization/gau-bong-dep,"E-Commerce, Retail","Ho Chi Minh City, NA - Vietnam, Vietnam","Gau Bong Dep is the leading Stuffed Animals Shop in Saigon, Vietnam","2,955,497",Active,2016-09-22,day,,,,,For Profit,https://www.gaubongdep.com/,,,,,
CVS-VRAR,https://www.crunchbase.com/organization/the-company-for-visualization-and-simulation,"Biotechnology, Computer, Consumer Electronics, Manufacturing, Software","Da Nang, NA - Vietnam, Vietnam","R & D for 3D Simulations, AR/VR, MR, IoT, 4IR Products: Anatomy Simulation VR/AR, Cultural Heritage & Archaeology","2,959,992",Active,2016-09-14,day,,,,,For Profit,http://cvs.duytan.edu.vn,"We are the Company for Visualization & Simulation (CVS) for Research & Development of handcrafted 3D Simulations based on the newest technologies. CVS specializes in developing Virtual Reality and Augmented Reality simulations using 3D technology. Currently our products are used in universities for teaching anatomy, and in hospitals to assist with diagnostic imaging. In addition, we develop products for Cultural Heritage and Archaeology such as reconstructing the lost artifacts from antiquity, and simulating the ancient town based on historical evidence.",,,,
Louis Lei,https://www.crunchbase.com/organization/louis-lei,"Brand Marketing, Fashion, Product Design","Ho Chi Minh City, NA - Vietnam, Vietnam",Louis Lei is a men's fashion product retail company located in Ho Chi Minh.,"2,960,772",Closed,2016-01-01,day,,,,none,For Profit,http://www.louislei.com,,,,,
Bizevent Company,https://www.crunchbase.com/organization/bizevent-company,Information Technology,"Hanoi, NA - Vietnam, Vietnam","Tại Bizevent chúng tôi chuyên tổ chức sự kiện, cho thuê âm thanh ánh sáng","2,974,238",Active,2016-01-01,day,,,,,For Profit,http://bizevent.vn,"Tổ chức sự kiện Bizevent. Với kinh nghiệm tổ chức nhiều sự kiện thành công tốt đẹp, đem lại ấn tượng tốt với các khách hàng. Công ty tổ chức sự kiện Bizevent, đội ngũ trẻ, nhiệt huyết nhiều kinh nghiệm. Cùng với dịch vụ tổ chức sự kiện, Bizevent còn cho thuê các thiết bị tổ chức sự kiện như dịch vụ cho thuê âm thanh ánh sáng, dịch vụ cho thuê sân khấu. Với chất lượng thiết bị âm thanh ánh sáng và các thiết bị tổ chức sự kiện chất lượng tốt, Bizevent tự tin sẽ làm cho sự kiện của quý khách hàng thành công tốt đẹp nhất, hài lòng nhất.",,,,
Work Time,https://www.crunchbase.com/organization/work-time,"Apps, iOS","Hanoi, NA - Vietnam, Vietnam",WorkTime is full of Android and iOS versions of apps that allow you to easily work and manage your work from anywhere.,"2,982,518",Active,2015-01-01,year,,,,,For Profit,https://worktime.vn/,WorkTime is full of Android and iOS versions of apps that allow you to easily work and manage your work from anywhere.,,,,
Gach Lat Nen,https://www.crunchbase.com/organization/gach-lat-nen,Internet,"Ho Chi Minh City, NA - Vietnam, Vietnam",Casagranda đang là doanh nghiệp phân phối độc quyền gạch ý tại Việt Nam của 3 nhà máy lớn nhất Italy,"2,983,000",Active,2015-05-01,day,,,,,For Profit,https://casagranda.vn,,,,,
