Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Workspace Tech,https://www.crunchbase.com/organization/workspace-tech,"Commercial Real Estate, Facility Management, Real Estate, Software","Singapore, Central Region, Singapore","Workspace Tech specializes in facility management, digital procurement, and leasing technology solutions for the real estate sector.","1,794,471",Active,2021-01-01,year,,,,,For Profit,https://workspacetech.io,,,,,
Worklounge,https://www.crunchbase.com/organization/worklounge,"Communities, Coworking, Hospitality, Hotel, Travel","Singapore, Central Region, Singapore",Access Thailand's best workspaces with one membership.,"1,800,936",Active,2021-01-01,year,,,,,For Profit,https://worklounge.club,,,,,
Dreamfect,https://www.crunchbase.com/organization/dreamfect,"Apps, Journalism, Mobile Apps","Singapore, Central Region, Singapore",Dreamfect is a team-based journaling app that shares users goals and dreams.,"1,847,368",Active,2021-01-01,year,,,,,For Profit,https://www.dreamfect.com,,,,,
ImmuniSure,https://www.crunchbase.com/organization/immunisure,"Health Care, Health Diagnostics","Singapore, Central Region, Singapore",Diagnostics,"1,875,455",Active,2021-01-01,year,,,,,For Profit,http://www.immunisure.com/,,,,,
Aptvise,https://www.crunchbase.com/organization/aptvise,"Accounting, Business Development, Financial Services","Singapore, Central Region, Singapore","Aptvise is a digital platform that manages governance, accounting, and tax compliance tasks.","1,885,996",Active,2021-01-01,year,,,,,For Profit,https://www.aptvise.com,,,,,
Tezarekt,https://www.crunchbase.com/organization/tezarekt,"Blockchain, Gaming, Social Media","Singapore, Central Region, Singapore",Tezarekt is a digital vending platform that provides an NFT gaming marketplace.,"1,939,593",Active,2021-01-01,year,,,,,For Profit,https://www.tezarekt.com,,,,,
Vanir Marine,https://www.crunchbase.com/organization/vanir-marine,"Catering, Marine Transportation, Supply Chain Management","Singapore, Central Region, Singapore","Vanir Marine provides a digital smart procurement platform, outsourced smart procurement, and catering services.","1,949,204",Active,2021-01-01,year,,,,,For Profit,https://vanirmarine.com,,,,,
Broad Gongga Investment,https://www.crunchbase.com/organization/broad-gongga-investment,,"Singapore, Central Region, Singapore",Broad Gongga Investment is a subsidiary of Boyu Capital.,"1,986,819",Active,2021-01-01,year,,,,,For Profit,,,,,,
Viva5s,https://www.crunchbase.com/organization/viva5s,"Advertising, Marketing, Social Media","Singapore, Central Region, Singapore",Viva5s is a marketing and advertising platform for social media.,"2,034,504",Active,2021-01-01,year,,,,,For Profit,https://www.viva5s.com,,,,,
Yacht+,https://www.crunchbase.com/organization/yacht-29bd,"Boating, Customer Service, Ferry Service","Singapore, Central Region, Singapore","Yacht+ specializes in yacht maintenance, inspection, and chartering services.","2,049,078",Active,2021-01-01,year,,,,,For Profit,https://www.yachtonline.com,,,,,
T.GO Express,https://www.crunchbase.com/organization/t-go-express,"Logistics, Transportation","Singapore, Central Region, Singapore",T.GO is a packaging delivery service company that provides rewards and tracking services.,"2,061,125",Active,2021-01-01,year,,,,,For Profit,https://www.tgo.com.sg,,,,,
Dasble,https://www.crunchbase.com/organization/dasble-technologies,"B2B, E-Commerce, Information Technology, Outsourcing, Personalization, Software","Singapore, Central Region, Singapore",Brilliant Team Builds Awesome Products. A Passionate eCommerce Web Application Developer & Thinker. Let's Accelerate Commerce Together!,"2,069,477",Active,2021-01-01,year,,,,,For Profit,https://www.dasble.com,,,,,
Arche Marketing,https://www.crunchbase.com/organization/arche-marketing,"Brand Marketing, Business Development, Consulting, Digital Marketing, Marketing","Singapore, Central Region, Singapore",Arche Marketing enables companies to grow and develop to their fullest potential by solving business needs.,"2,130,744",Active,2021-01-01,year,,,,,For Profit,https://arche-marketing.com/,Arche Marketing enables companies to grow and develop to their fullest potential by solving business needs.,,,,
FixAppt,https://www.crunchbase.com/organization/fixappt,"Internet, SaaS, Scheduling, Software","Singapore, Central Region, Singapore",Online booking and scheduling SaaS for services of all types and sizes.,"2,249,189",Active,2021-01-01,day,,,,,For Profit,https://fixappt.com,"Take and keep appointments easily. Go paperless, cashless, effortless with FixAppt booking and scheduling software. 100% free forever.",,,,
Capital S,https://www.crunchbase.com/organization/capital-s-bb6f,,"Singapore, Central Region, Singapore",Capital S,"2,265,134",Active,2021-01-01,year,,,,,For Profit,,,,,,
Zaident,https://www.crunchbase.com/organization/zaident,"Cloud Computing, Cloud Data Services, Machine Learning","Singapore, Central Region, Singapore",Zaident provides disruptive machine learning solution on the cloud.,"2,277,467",Active,2021-01-01,year,,,,,For Profit,https://www.zaident.io,"Zaident identifies client-needs precisely, integrate our advanced ML-platform alongside their enterprise applications, train their first workable models quickly & get their functions invoked in near real-time using our APIs. Zaident operates as a technology partner for enterprises, providing varied innovations to help them meet business-demands in a disruptive global economy. Zaident was established in 2021.",,,,
Alkamis,https://www.crunchbase.com/organization/alkamis,"Biotechnology, Life Science, Venture Capital","Singapore, Central Region, Singapore",Alkamis is a venture capital company that provides services for healthcare start-ups to get funding and guide existing start-ups.,"2,277,894",Active,2021-01-01,year,,,,,For Profit,https://www.alkamis.co,,,,,
Little Green Ranger,https://www.crunchbase.com/organization/little-green-ranger,"Clean Energy, CleanTech, Solar","Singapore, Central Region, Singapore",Little Green Ranger advances technologies to provide solar energy by replacing heavy carbon-emitting equipment with zero-emission solutions.,"2,280,789",Active,2021-01-01,year,,,,,For Profit,https://www.littlegreenranger.com,Little Green Ranger provides advanced technologies to accelerate clean energy solutions using solar panels and lithium-ion batteries by replacing heavy carbon-emitting equipment with zero-emission solutions.,,,USD,
Manga Token,https://www.crunchbase.com/organization/manga-token,"Cryptocurrency, Finance, Trading Platform","Singapore, Central Region, Singapore","Manga Token is a reward, payment, and staking token for the manga industry.","2,302,498",Active,2021-01-01,year,,,,,For Profit,https://www.mangatoken.org,"Manga Token is a reward, payment, and staking token for the manga industry to facilitate supporting favorite manga artists through a new form of digital merchandise called Manga NFTs. They built the Manga NFT marketplace for authentic manga collectibles from original manga artists.",,,,
PAVd,https://www.crunchbase.com/organization/pavd,"E-Commerce, Product Design, Project Management","Singapore, Central Region, Singapore",PAVd offers innovative products and solutions that help to enhance everyone's productivity and well-being at work.,"2,350,303",Active,2021-01-01,year,,,,,For Profit,https://pavd.co/,PAVd offers innovative products and solutions that help to enhance everyone's productivity and well-being at work.,,,,
AI Vision Fund,https://www.crunchbase.com/organization/ai-vision-fund,"Artificial Intelligence (AI), Financial Services, Hedge Funds","Singapore, Central Region, Singapore",AI Vision Fund is an artificial intelligence incubator company that offers entrepreneurship and apprenticeship program services.,"2,353,595",Active,2021-01-01,year,,,,,For Profit,https://www.aivisionfund.com,,,,,
Randavola,https://www.crunchbase.com/organization/randavola,"Advertising Platforms, Digital Marketing","Singapore, Central Region, Singapore","Randavola is a new type of digital marketing agency, bringing tomorrow's solution and performance tools to today's digital arena.","2,366,112",Active,2021-01-01,year,,,,,For Profit,https://randavola.com/,"Randavola was established with one main goal - to bring a much-needed change to the digital marketing world. We provide a wide array of solutions, all results-based, for all types of brands, companies, organizations and persons. From strategy building through campaigning and media handling to performance monitoring, Randavola will be there at every stage of your online marketing process. We believe that since every business has a different form, scope and goals, each digital plan should be tailor-made to the relevant characteristics. In order to stand out in today's digital game, you need a player at your side who is an out-of-the-box thinker, driven by the will to break boundaries - and that's us.",,,,
Bellow,https://www.crunchbase.com/organization/bellow-2cc3,"Brand Marketing, Photography, Social Media Management, Video","Midview City, Central Region, Singapore","Bellow specializes in video production, influencer marketing, content creation, social media management, and live streaming services.","2,500,103",Active,2021-01-01,year,,,,,For Profit,https://www.bellow.media/,,,,,
Harmony Aesthetics Clinic,https://www.crunchbase.com/organization/harmony-aesthetics-clinic,,"Singapore, Central Region, Singapore",Harmony. Balance. Unity.,"2,546,975",Active,2021-01-01,day,,,,,For Profit,https://harmonyaesthetics.sg,"Harmony. Balance. Unity. These are the core principles that define our work. Our ethos is to never conform to the fickle standards of beauty, but rather to elevate each individual’s unique features, to bring them together in perfect harmony. Healthy glowing skin is the best foundation one can find, and we achieve that by maintaining skin balance through the latest in medical technology.",,,,
