Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Conrad Martens Plumbing & Hot Water,https://www.crunchbase.com/organization/conrad-martens-plumbing-hot-water,"Commercial, Facilities Support Services, Field Support","Australia, Isabela, Philippines","Conrad Martens Plumbing & Hot Water specializes in plumbing, gas fittings, and hot water system installation and maintenance services.","1,966,720",Active,1982-01-01,year,,,,,For Profit,https://www.conradmartens.com.au,,,,,
Emicor,https://www.crunchbase.com/organization/emicor,"Customer Service, Industrial, Wholesale","San Francisco Del Monte, Quezon City, Philippines",Emicor is a solution provider for automotive services and the downstream oil industry.,"1,971,611",Active,1971-01-01,year,,,,,For Profit,https://www.emicor-inc.com,,,,,
OIDCI,https://www.crunchbase.com/organization/oidci,"Consulting, Project Management, Training","Cubao, Quezon City, Philippines","OIDCI offers project design, project management, supervision, training, technical, and consulting services.","1,978,067",Active,1983-01-01,year,,,,,For Profit,https://orient.com.ph,,,,,
Senate of the Philippines,https://www.crunchbase.com/organization/senate-of-the-philippines,"Law Enforcement, Professional Services, Service Industry","Pasay, Pasay, Philippines",Senate of the Philippines is the legislature in any society performs the important function of deliberating policies.,"1,979,448",Active,1987-01-01,year,,,,,For Profit,http://legacy.senate.gov.ph,Senate of the Philippines is the constitution abolished the bicameral legislature and in its stead established a unicameral body under a parliamentary government. The 1987 Constitution restored the presidential system of government together with the bicameral congress of the Philippines.,,,,
Zapaterias Querol,https://www.crunchbase.com/organization/zapaterias-querol,"Retail, Shoes, Shopping","Barcelona, Surigao del Sur, Philippines","Zapaterias Querol offers a wide range of footwear such as sandals, sneakers, ankle boots, heels, shoes, and espadrilles for women and men.","1,982,963",Active,1963-01-01,year,,,,,For Profit,https://www.querol.net,,,,,
Office of Civil Defense,https://www.crunchbase.com/organization/office-of-civil-defense,"Government, Office Administration","Quezon, Quezon City, Philippines",OCD runs the Philippines' civil defense and DRRM programs to build safer and resilient communities.,"1,984,920",Active,1972-01-01,year,,,,,For Profit,https://ocd.gov.ph/,,,,,
Somerville,https://www.crunchbase.com/organization/somerville-84be,"Health Care, Hospital, Medical, Non Profit, Personal Health, Residential, Wellness","Australia, Isabela, Philippines","Somerville provides disability services, housing, and homelessness services.","1,995,280",Active,1965-01-01,year,,,,,For Profit,https://www.somerville.org.au,"Somerville offers disability services, housing, and homelessness services. The people working in these services have invested heart and soul into helping their clients face some of the most challenging personal circumstances. The company's contact modes are by mail, phone, and physical address.",,,,
CWCC,https://www.crunchbase.com/organization/cwcc-f3d4,"Electronics, Industrial, Manufacturing","Baesa, Quezon City, Philippines",CWCC is a manufacturer of electric wire and cable products.,"1,998,714",Active,1964-01-01,year,,,,,For Profit,http://columbiawire.ph,,,,,
Blue Ribbon Motors,https://www.crunchbase.com/organization/blue-ribbon-motors,"Automotive, Customer Service, Retail","Australia, Isabela, Philippines",Blue Ribbon Motors is a used car dealership and service center.,"2,000,326",Active,1974-01-01,year,,,,,For Profit,https://www.blueribbonmotors.com.au,,,,,
Castillo Laman Tan Pantaleon & San Jose,https://www.crunchbase.com/organization/castillo-laman-tan-pantaleon-san-jose-counsels,"Consulting, Legal, Professional Services","Makati, Manila, Philippines","Castillo Laman Tan Pantaleon & San Jose is a law firm that specializes in corporate law, litigation, and alternative dispute resolution.","2,007,672",Active,1981-01-01,year,,,,,For Profit,https://cltpsj.com.ph,,,,,
Parafield Gardens High School,https://www.crunchbase.com/organization/parafield-gardens-high-school,"Education, Higher Education, Vocational Education","Australia, Isabela, Philippines","Parafield Gardens High School have a strong commitment to student voice, building student's self-efficacy for quality learning.","2,013,374",Active,1976-01-01,year,,,,,For Profit,https://www.pghs.sa.edu.au/,"Parafield Gardens High School is a vocationally-focused schools  specialises in engineering and electro-technology, plus other technology subjects such as computing, woodwork, plastics, metalwork, photography and multimedia.",,,,
Rayomar,https://www.crunchbase.com/organization/rayomar-management-inc,"Consulting, Industrial, Logistics, Shipping","Makati, Manila, Philippines","Rayomar is a management and investment company, particularly in the logistics, shipping, and crewing sectors.","2,020,804",Active,1980-01-01,year,,,,,For Profit,https://rayomar.com.ph/,,,,,
Tiger Machinery,https://www.crunchbase.com/organization/tiger-machinery,"Industrial, Machinery Manufacturing, Manufacturing","Valenzuela, Rizal, Philippines","Tiger Machinery offers on-site repairs, machining, welding, thermal spray, hard facing, heat treatment, and quality inspection.","2,038,534",Active,1975-01-01,year,,,,,For Profit,http://www.tiger.ph/,,,,,
Sanatorio Migone Battilana SA,https://www.crunchbase.com/organization/sanatorio-migone-battilana-sa,"Health Care, Hospital","Asuncion, Southern Leyte, Philippines","Sanatorio Migone Battilana provides medical services to patients and their families through innovation, equipment, and Human Resources.","2,040,904",Active,1972-01-01,year,,,,,For Profit,http://www.smb.com.py,,,,,
Rizal Microbank,https://www.crunchbase.com/organization/rizal-microbank,,"Davao, Davao City, Philippines",Rizal Microbanks provides loans to microenterprises and small business operators including agricultural value chain actors.,"2,046,026",Active,1976-12-15,day,,,,,For Profit,https://www.rizalmicrobank.com,"Rizal Microbanks provides loans to microenterprises and small business operators including agricultural value chain actors. Rizal MicroBank will be the go-to lending partner for small entrepreneurs across the country, delivering good returns with at least P5 billion in loan portfolio and 10,000 clients.",,,,
Vector Lifting,https://www.crunchbase.com/organization/vector-lifting,"Manufacturing, Mechanical Engineering, Mining","Australia, Isabela, Philippines",Vector Lifting is a manufacturer of mechanical lifting systems and jib cranes.,"2,050,144",Active,1989-01-01,year,,,,,For Profit,https://www.vectorlifting.com.au,"Vector Lifting is a that manufactures and supports jib cranes and material handling equipment. The manufacturer of cranes and lifting equipment in Australia, Vector Lifting has the experience and knowledge of both product and Australian Standards to ensure your equipment is cared for correctly, and service records are documented correctly to provide accessible documentation to you and governing bodies.",,,,
Morris & Associates,https://www.crunchbase.com/organization/morris-associates-f9b9,"Direct Marketing, Real Estate","Australia, Isabela, Philippines","Morris International Group is a dynamic organisation with diverse interests ranging from property, manufacturing, and direct marketing.","2,050,338",Active,1973-01-01,year,,,,,For Profit,https://www.morrisint.com.au/,,,,,
Chemrez Technologies,https://www.crunchbase.com/organization/chemrez-technologies,"Industrial, Industrial Manufacturing, Manufacturing","Quezon, Quezon City, Philippines",Chemrez Technologies is a manufacturer of oleochemicals and specialty products that collaborate to provide effective innovative solutions.,"2,052,803",Active,1989-01-01,year,,,,,For Profit,https://chemrez.com/,,,,,
Luminag,https://www.crunchbase.com/organization/luminag,"Advertising, Electronics, Marketing, Wholesale","Portugal, Cagayan, Philippines","Luminag is dedicated to product marketing for the industry as a whole, as well as wholesalers and installers across the nation.","2,063,641",Active,1980-01-01,year,,,,,For Profit,https://luminag.pt/,,,,,
Peats Soil & Garden Supplies,https://www.crunchbase.com/organization/peats-soil-garden-supplies,"Recycling, Wholesale","Australia, Isabela, Philippines","Peats Soil & Garden Supplies provides seed raising mixes, potting mixes, soil conditioners, organic blends, loams, and mulches.","2,067,525",Active,1974-01-01,year,,,,,For Profit,https://www.peatssoil.com.au/,,,,,
Asian Terminals,https://www.crunchbase.com/organization/ati-42fc,"Logistics, Ports and Harbors, Supply Chain Management","Port Area, Manila, Philippines",Asian terminals is a major port operator and developer that provides logistic and port services for cargoes and shipments.,"2,072,609",Active,1986-01-01,year,,,,,For Profit,https://www.asianterminals.com.ph,,,,,
Bowman Bishaw Gorham,https://www.crunchbase.com/organization/bowman-bishaw-gorham,"Commercial, Consulting, Government, Renewable Energy","Australia, Isabela, Philippines",Bowman Bishaw Gorham is operates three business streams; planning and development consultancy.,"2,073,638",Active,1987-01-01,year,2004-04-29,day,,,For Profit,http://www.bbg.com.au/,"BBG is located in Perth, Western Australia and operates three business streams; planning and development consultancy; marine consultancy for the oil and gas industry and consultancy in respect of contaminated land and pollution control. Each is managed by one of the three current directors, who are all remaining with the business. Recent clients include Landcorp (the Government development agency), the Department of Planning & Infrastructure, Apache Energy, BHP Petroleum, Chevron Texaco, Woodside Energy and the Department of Environment, Water and Catchment Protection. The marine expertise of BBG forms an important link to RPS’ Energy Services business provided in Perth by Hydrosearch (acquired September 2003) and Troy Ikoda (acquired March 2004). Together these businesses will have a permanent staff of about 65 in Perth as well as employing a range of specialist sub-consultants. This will comprise the largest technical advisory team to the oil and gas sector in Western Australia, which is the most important centre for the identification, exploration and development of reserves across Asia. The remaining activities within BBG are similar to those provided by our Planning, Transport and Environment Division in the UK and the planning & environmental activities in Ireland. BBG will become an integral part of the RPS Energy Services division.",M&A,,,
